customer_id,customer_acct_num,first_name,last_name,customer_address,customer_city,customer_state_province,customer_postal_code,customer_country,birthdate,marital_status,yearly_income,gender,total_children,num_children_at_home,education,acct_open_date,member_card,occupation,homeowner
4450,34984074234,Kevin,Napier,9092 Pinecrest Dr,Pomona,CA,92442,USA,04/06/1914,S,$70K - $90K,F,3,0,Bachelors Degree,2/25/1994,Silver,Professional,N
4451,35016529000,Tony,Burke,2551 Damascus Loop,Long Beach,CA,47712,USA,7/27/1980,M,$90K - $110K,M,4,0,Graduate Degree,9/19/1992,Bronze,Professional,Y
4452,35021609100,Perfecto,Wright,6956 Peach Place,Lincoln Acres,CA,27877,USA,9/24/1965,S,$50K - $70K,M,4,0,Bachelors Degree,11/24/1994,Bronze,Management,Y
4453,35062062144,John,Panepinto,3325 Taylor,Oregon City,OR,32507,USA,6/25/1938,S,$70K - $90K,F,1,0,Graduate Degree,8/18/1991,Bronze,Professional,Y
4454,35066723800,Sierra,Wecker,5328 William Reed Dr,Renton,WA,51541,USA,05/11/1968,S,$70K - $90K,M,2,0,Bachelors Degree,11/08/1992,Bronze,Professional,N
4455,35070607700,Donald,Martinez,4606 Springwood Court,Tixapan,DF,22333,Mexico,9/21/1955,S,$30K - $50K,F,4,0,High School Degree,2/20/1991,Normal,Manual,N
4456,35072699800,Jeffrey,Hahn,9519 Mountian View Drive,Metchosin,BC,75292,Canada,02/09/1940,M,$10K - $30K,M,0,0,High School Degree,09/08/1992,Normal,Manual,N
4457,35092569600,David,Graff,9052 Blue Ridge Dr,Walla Walla,WA,43482,USA,12/09/1955,S,$30K - $50K,M,2,0,High School Degree,11/04/1994,Bronze,Manual,N
4458,35094581246,Linda,Young,4220 Magnolia Ave,Redmond,WA,21547,USA,02/02/1932,M,$150K +,F,4,1,High School Degree,9/15/1993,Golden,Professional,Y
4459,35105267200,Irving,Buck,4006 Jane Ct,Burien,WA,23662,USA,12/06/1956,M,$30K - $50K,F,1,1,High School Degree,4/13/1992,Bronze,Manual,Y
4460,35110046900,Mary,Hurley,2083 Lindenwood Drive,Port Orchard,WA,40181,USA,10/24/1952,S,$50K - $70K,M,0,0,Bachelors Degree,11/17/1991,Golden,Professional,Y
4461,35118195414,Ann,Henry,6026 Lacanda Ct,W. Linn,OR,84582,USA,10/26/1910,M,$30K - $50K,M,1,1,High School Degree,7/17/1992,Bronze,Skilled Manual,N
4462,35121848600,Virginia,Miller,7013 Cimarron Drive,Daly City,CA,63845,USA,9/16/1963,M,$70K - $90K,F,0,0,Bachelors Degree,03/06/1990,Bronze,Professional,Y
4463,35129171000,Ricky,Burnett,7307 Humphrey Drive,Lemon Grove,CA,97283,USA,6/24/1965,S,$110K - $130K,M,5,0,Graduate Degree,8/28/1990,Bronze,Professional,Y
4464,35131429433,Teri,Miller,8548 Serrana Court,Ballard,WA,46125,USA,07/06/1960,M,$10K - $30K,M,2,2,Partial High School,8/15/1992,Normal,Skilled Manual,Y
4465,35131949782,Peter,Fryer,1754 Polk Street,Lebanon,OR,19432,USA,1/15/1934,S,$70K - $90K,M,5,0,Bachelors Degree,07/04/1991,Golden,Management,N
4466,35132754400,Deborah,Weinroth,3249 Riverside Drive,Lebanon,OR,33436,USA,10/02/1921,M,$10K - $30K,M,0,0,Partial High School,8/14/1991,Normal,Manual,N
4467,35171297800,Hazel,Jensen,9362 Akyn Rock Drive,Portland,OR,71904,USA,02/04/1961,S,$30K - $50K,M,0,0,High School Degree,3/16/1991,Bronze,Manual,N
4468,35182799100,Valerie,Carzino,1113 Ready Road,Lake Oswego,OR,25777,USA,11/26/1978,M,$30K - $50K,F,4,4,High School Degree,3/18/1992,Golden,Skilled Manual,Y
4469,35193404555,Bonnie,Mason,7480 Violet Ct,Novato,CA,56699,USA,4/24/1913,S,$30K - $50K,M,0,0,High School Degree,10/20/1991,Bronze,Manual,Y
4470,35193855200,Leslie,Appelhans,2140 Ada Dr,Beverly Hills,CA,75733,USA,8/26/1933,S,$30K - $50K,F,2,0,High School Degree,3/15/1991,Bronze,Skilled Manual,N
4471,35203377008,Matthew,Kuhlman,8762 Terrace,Oregon City,OR,46525,USA,08/06/1952,M,$30K - $50K,M,3,0,Partial College,05/03/1991,Bronze,Professional,Y
4472,35205399394,Michael,Valdez,3676 Oak Leaf Ct,Berkeley,CA,31721,USA,9/19/1969,M,$50K - $70K,F,5,5,Bachelors Degree,9/16/1991,Golden,Professional,Y
4473,35211133956,Ken,Ducat,3208 Thors Bay Road,Ballard,WA,67674,USA,7/27/1958,M,$50K - $70K,F,5,1,Bachelors Degree,07/09/1990,Bronze,Professional,Y
4474,35215366500,Anita,Carrier,8375 Mink Court,Newport Beach,CA,19032,USA,01/07/1955,M,$30K - $50K,F,4,4,Partial College,04/01/1992,Golden,Professional,Y
4475,35218145251,Betty,Kyle,8162 Laurel Dr,Victoria,BC,19532,Canada,11/19/1953,S,$10K - $30K,F,2,0,Partial High School,7/24/1993,Normal,Manual,Y
4476,35222088100,Hermon,Avaloz,6239 Meadowvale Court,Coronado,CA,36051,USA,06/06/1911,S,$50K - $70K,F,5,0,Bachelors Degree,02/09/1991,Silver,Professional,N
4477,35223010778,Josephine,Landauer,8935 Briarcliff Ct,Merida,Yucatan,77034,Mexico,5/14/1943,M,$50K - $70K,M,2,1,Bachelors Degree,06/04/1991,Silver,Professional,N
4478,35236362814,Barbara,Hill,7267 St. Raphael Drive,Royal Oak,BC,59715,Canada,01/01/1958,M,$10K - $30K,F,2,0,Partial High School,06/06/1990,Normal,Skilled Manual,N
4479,35247279405,Stefanie,Cardana,218 Baxter Court,San Gabriel,CA,93152,USA,06/07/1922,M,$30K - $50K,M,1,1,Partial College,10/12/1991,Bronze,Professional,Y
4480,35249725600,Birgitta,Smalley,8803 La Mar Ct,Langford,BC,15703,Canada,6/24/1961,S,$50K - $70K,F,1,0,Bachelors Degree,7/23/1991,Bronze,Management,Y
4481,35253400206,Bruce,Kirkpatrick,4663 Glenside Ct,Seattle,WA,15302,USA,5/20/1955,M,$30K - $50K,M,3,1,High School Degree,6/21/1992,Bronze,Skilled Manual,Y
4482,35254655500,Gary,Drew,6158 Hawthrone Dr,Grossmont,CA,30132,USA,2/14/1916,M,$10K - $30K,M,1,0,Partial High School,4/27/1994,Normal,Skilled Manual,N
4483,35258989900,Dennis,Bond,9617 Pheasant Ct,Guadalajara,Jalisco,67774,Mexico,12/14/1918,S,$30K - $50K,F,0,0,High School Degree,6/27/1992,Bronze,Manual,Y
4484,35261698961,Jon,Antonucci,4022 H Pine Creek Way,Burien,WA,21647,USA,07/06/1967,M,$50K - $70K,M,3,3,Bachelors Degree,05/11/1991,Silver,Management,Y
4485,35262567996,Steven,Whitesides,7735 Mt Hood Circle,Orizaba,Veracruz,26277,Mexico,10/12/1946,S,$70K - $90K,F,3,0,Partial College,6/26/1992,Bronze,Management,Y
4486,35274112224,Ann,Lowe,2394 Pepperidge Way,Downey,CA,45311,USA,06/03/1912,S,$110K - $130K,F,1,0,High School Degree,02/11/1992,Bronze,Professional,Y
4487,35277518630,Wendy,Hawkins,9016 McElroy,Anacortes,WA,42395,USA,11/24/1951,S,$30K - $50K,F,2,0,High School Degree,03/07/1991,Bronze,Manual,N
4488,35277620553,Ari,Tweten,6586 El Rancho Drive,Beverly Hills,CA,27591,USA,11/18/1942,M,$70K - $90K,F,1,0,Graduate Degree,05/11/1990,Bronze,Professional,Y
4489,35310338139,Christopher,Conway,3462 Melody,Daly City,CA,63544,USA,5/23/1963,M,$90K - $110K,F,1,1,Graduate Degree,03/12/1992,Bronze,Professional,Y
4490,35322429537,Roland,Zumsteg,5811 Hillcrest,Corvallis,OR,14902,USA,10/11/1934,S,$10K - $30K,F,4,0,Partial High School,5/18/1991,Normal,Manual,N
4491,35338152647,John,Woods,5597 Mt. Palomar Pl,Grossmont,CA,17017,USA,5/21/1964,M,$10K - $30K,M,1,1,Partial High School,8/22/1991,Normal,Manual,N
4492,35344455838,Victoria,Proetto,3675 Palms Dr,Richmond,BC,52333,Canada,08/06/1954,M,$30K - $50K,M,2,2,Partial College,10/04/1990,Golden,Skilled Manual,Y
4493,35353403700,Kathryn,Crowe,3715 D Mt. Hood Circle,Anacortes,WA,20610,USA,04/10/1948,M,$30K - $50K,M,4,3,High School Degree,10/23/1992,Golden,Manual,Y
4494,35388508400,Bob,Sullivan,2047 Westbury Dr,Redwood City,CA,32902,USA,7/22/1925,S,$10K - $30K,F,2,0,Bachelors Degree,10/06/1990,Normal,Professional,N
4495,35407965183,Alma,Falcon,4997 Clayburn Rd,Merida,Yucatan,10436,Mexico,8/27/1965,S,$30K - $50K,F,5,0,Partial High School,11/07/1990,Bronze,Manual,Y
4496,35410470366,Mitch,Meece,6238 Monti Circle,Woodland Hills,CA,58277,USA,8/25/1978,S,$30K - $50K,M,3,0,High School Degree,4/15/1992,Bronze,Manual,N
4497,35411301851,Joseph,Conti,9442 Lacanda,Puyallup,WA,57877,USA,06/02/1945,S,$30K - $50K,M,3,0,Partial High School,10/10/1991,Bronze,Manual,Y
4498,35413120388,Diane,Brown,938 San Ysidro Court,Olympia,WA,45588,USA,08/10/1927,M,$70K - $90K,F,2,1,Partial College,7/28/1994,Bronze,Management,Y
4499,35414381027,Margaret,Ward,4396 Santa Maria Ct,Lebanon,OR,84056,USA,6/18/1972,M,$130K - $150K,M,4,4,Partial High School,6/24/1994,Golden,Professional,Y
4500,35424959700,Angelita,Gibbs,8801 Lee Lane,Fremont,CA,64222,USA,08/07/1914,M,$30K - $50K,F,5,3,Partial High School,02/05/1990,Golden,Manual,Y
4501,35433097481,Ritchie,Beebe,5170 Isabel Dr,Burnaby,BC,68852,Canada,08/11/1925,M,$30K - $50K,F,4,1,High School Degree,02/02/1994,Bronze,Manual,Y
4502,35436761400,Angela,Watkins,9829 Santa Ana Drive,N. Vancouver,BC,87886,Canada,12/26/1923,S,$10K - $30K,M,1,0,Partial High School,05/11/1992,Normal,Manual,Y
4503,35442699790,Mary,McCuiston,6452 Harris Circle,Salem,OR,58678,USA,05/01/1936,S,$50K - $70K,M,1,0,Bachelors Degree,03/04/1993,Bronze,Professional,N
4504,35446471000,Leon,Webb,1366 Henning Dr,Royal Oak,BC,43874,Canada,2/19/1958,M,$30K - $50K,M,4,3,Partial College,11/11/1992,Golden,Clerical,Y
4505,35460949540,Nicholas,Smith,898 Park Blvd.,Edmonds,WA,79827,USA,3/22/1942,M,$30K - $50K,M,1,1,High School Degree,05/10/1992,Bronze,Manual,Y
4506,35463197231,Stacie,Burden,6065 Azores Cr,Burlingame,CA,31184,USA,8/18/1957,M,$30K - $50K,M,3,2,Partial College,7/24/1993,Bronze,Clerical,Y
4507,35463503000,Micheline,Brasselero,5851 Denkinger Court,Corvallis,OR,33299,USA,7/14/1937,M,$50K - $70K,F,4,4,High School Degree,08/11/1994,Golden,Manual,Y
4508,35474108500,Geneva,Ace,3929 Ferness Street,Lebanon,OR,72880,USA,09/07/1971,M,$30K - $50K,M,0,0,High School Degree,7/18/1991,Bronze,Manual,Y
4509,35474408900,Jerry,Wan,3969 Thors Bay Road,Richmond,BC,41157,Canada,02/09/1927,S,$30K - $50K,F,1,0,High School Degree,7/18/1992,Bronze,Skilled Manual,Y
4510,35480846166,Florinda,Voeltz,4956 Norcross Lane,Bellflower,CA,96544,USA,05/02/1947,S,$30K - $50K,F,2,0,High School Degree,3/26/1991,Bronze,Manual,Y
4511,35482385754,Margaret,Valdez,7906 Star Tree Court,Berkeley,CA,30983,USA,02/02/1976,S,$150K +,M,4,0,Bachelors Degree,3/20/1993,Silver,Professional,Y
4512,35489343404,Roger,Makelky,6492 Cunningham Way,San Carlos,CA,52532,USA,10/24/1951,S,$50K - $70K,F,1,0,Bachelors Degree,3/26/1993,Bronze,Professional,N
4513,35489348800,Thomas,Kersten,9696 Brentwood Circle,Ladner,BC,52132,Canada,4/26/1950,M,$10K - $30K,F,2,1,Partial High School,12/14/1990,Normal,Manual,N
4514,35501150500,Maria,McGill,1192 Tosca Way,Beaverton,OR,39843,USA,5/15/1976,S,$10K - $30K,M,4,0,Partial High School,3/15/1992,Normal,Manual,N
4515,35501896100,Gaines,Bordwell,7306 Keller Ridge,Edmonds,WA,56052,USA,12/20/1913,S,$30K - $50K,M,1,0,High School Degree,1/20/1990,Bronze,Skilled Manual,Y
4516,35506976200,James,Hockreng,9055 Calafia Ave,Walla Walla,WA,58477,USA,10/07/1957,S,$30K - $50K,M,0,0,High School Degree,4/25/1993,Bronze,Manual,Y
4517,35513901710,Angela,Donaldson,5424 Bel Air Drive,Mill Valley,CA,89399,USA,9/21/1912,M,$50K - $70K,M,3,1,High School Degree,12/19/1994,Bronze,Skilled Manual,Y
4518,35523504018,Vicki,Brammeier,3986 Spring Hill Road,Lebanon,OR,94342,USA,1/18/1954,S,$50K - $70K,F,4,0,Bachelors Degree,04/09/1991,Bronze,Professional,Y
4519,35536968708,Everett,Bontiglio,608 Jeanne Circle,Burnaby,BC,79225,Canada,2/17/1929,S,$30K - $50K,M,2,0,High School Degree,9/27/1993,Silver,Skilled Manual,N
4520,35551195100,Sheila,Addante,5521 Kendree Street,Pomona,CA,64421,USA,06/05/1913,S,$70K - $90K,F,4,0,Graduate Degree,5/15/1991,Bronze,Management,Y
4521,35571826696,James,Allen,5054 Quigley Street,San Carlos,CA,13752,USA,05/05/1929,M,$150K +,F,0,0,Partial High School,07/11/1993,Silver,Professional,Y
4522,35580865740,Anita,Kochis,2877 Bounty Way,Tacoma,WA,51731,USA,6/26/1976,S,$30K - $50K,M,1,0,High School Degree,10/05/1991,Bronze,Manual,N
4523,35591229800,Eugene,Rodriguez,2664 Escobar,Daly City,CA,53846,USA,05/02/1930,S,$30K - $50K,F,1,0,High School Degree,2/20/1994,Bronze,Skilled Manual,N
4524,35596304535,Elisa,Belloni,8085 Grasswood Ct,La Jolla,CA,44073,USA,3/20/1926,M,$30K - $50K,M,1,1,Partial College,12/07/1994,Bronze,Skilled Manual,Y
4525,35608353018,Maxine,Larkins,782 Walter Way,Arcadia,CA,56860,USA,3/19/1914,S,$30K - $50K,F,5,0,Partial High School,08/05/1992,Bronze,Manual,Y
4526,35648317933,David,Woods,9112 Park Highlands,El Cajon,CA,39540,USA,03/09/1966,S,$30K - $50K,F,1,0,Graduate Degree,12/10/1994,Bronze,Management,Y
4527,35648629069,Anne,Arnold,2063 Trafalgar Circle,Port Orchard,WA,72978,USA,10/18/1969,M,$10K - $30K,M,0,0,Partial High School,8/16/1994,Normal,Skilled Manual,Y
4528,35652180300,Maryanne,Cook,3304 East Altarinda Drive,Redmond,WA,94527,USA,03/10/1976,M,$70K - $90K,M,2,2,Bachelors Degree,6/19/1991,Golden,Professional,Y
4529,35655318500,Chuck,Stengel,6508 Cedar Street,Novato,CA,94127,USA,05/09/1937,M,$50K - $70K,M,0,0,Bachelors Degree,8/19/1990,Bronze,Professional,Y
4530,35655715465,Michael,Swenson,8004 Water Street,Novato,CA,81838,USA,3/23/1925,M,$70K - $90K,M,1,1,High School Degree,09/02/1991,Golden,Professional,Y
4531,35667871236,Anatole,Sisk,1463 Lincoln Dr,Acapulco,Guerrero,47599,Mexico,09/09/1976,M,$90K - $110K,M,1,1,Bachelors Degree,04/06/1994,Bronze,Management,Y
4532,35670639276,Debbye,Dailey,5868 Clayton Road,Oak Bay,BC,14722,Canada,4/19/1912,S,$30K - $50K,M,5,0,Partial College,6/20/1990,Silver,Manual,N
4533,35703823566,Van,Ketcham,2236 Buena Vista Ave,Santa Monica,CA,61022,USA,11/01/1929,S,$110K - $130K,F,2,0,Partial College,2/22/1990,Golden,Professional,Y
4534,35717465300,Lauri,Stubbs,4240 Lexington Road,Glendale,CA,25136,USA,07/12/1921,S,$30K - $50K,F,2,0,High School Degree,10/25/1992,Bronze,Manual,N
4535,35717631578,Noel,Murphy,3518 Benita Way,Burien,WA,94928,USA,8/19/1940,S,$50K - $70K,M,3,0,Partial College,3/24/1993,Bronze,Manual,Y
4536,35718511343,Mark,Chandler,8431 St. Germain Lane,Albany,OR,80123,USA,08/04/1956,S,$30K - $50K,F,4,0,High School Degree,07/10/1992,Normal,Manual,N
4537,35722990600,Matthew,Basham,5308 Greenbrook Dr,Bellflower,CA,43369,USA,6/13/1946,M,$110K - $130K,M,4,2,Graduate Degree,06/03/1992,Normal,Management,Y
4538,35740162134,Marina,Brawner,3131 San Miguel Circle,Langley,BC,67434,Canada,03/03/1955,S,$30K - $50K,F,3,0,High School Degree,11/11/1993,Bronze,Skilled Manual,N
4539,35747436285,Keith,Vicknair,2918 Pleasant Circle,Palo Alto,CA,69549,USA,10/04/1941,M,$90K - $110K,M,0,0,High School Degree,03/07/1990,Silver,Professional,Y
4540,35757735967,Henry,Ferrell,995 Roundtree Place,Walla Walla,WA,86068,USA,5/19/1969,S,$30K - $50K,F,4,0,High School Degree,9/19/1992,Bronze,Manual,Y
4541,35767606496,Albert,Wilcox,1036 Murchio Dr,Port Orchard,WA,54344,USA,5/27/1931,M,$50K - $70K,F,1,1,Partial College,1/27/1992,Bronze,Management,Y
4542,35771694200,Miriam,Lovato,2023 Flame Drive,Novato,CA,35410,USA,03/11/1949,S,$10K - $30K,F,1,0,Partial High School,4/13/1992,Normal,Manual,Y
4543,35786033300,Jesse,Strou,2317 Michele Drive,Salem,OR,42555,USA,7/17/1914,M,$10K - $30K,F,4,3,Partial High School,9/16/1994,Normal,Skilled Manual,Y
4544,35790217500,Michael,Warner,3558 Pebble Glen Drive,West Covina,CA,90397,USA,07/06/1953,M,$70K - $90K,F,4,3,Graduate Degree,2/16/1993,Golden,Professional,Y
4545,35800399184,Lucille,Burus,6762 Mission Blvd,Edmonds,WA,63704,USA,06/02/1946,M,$10K - $30K,M,0,0,Partial High School,12/13/1990,Normal,Skilled Manual,Y
4546,35807544600,Roger,Baker,8258 N. Broadway,Edmonds,WA,77708,USA,3/24/1978,M,$50K - $70K,F,1,1,Bachelors Degree,02/04/1993,Golden,Professional,Y
4547,35809733271,Cletus,Adler,7768 Lilac Circle,Woodburn,OR,17177,USA,2/24/1980,S,$30K - $50K,M,4,0,High School Degree,1/20/1991,Bronze,Skilled Manual,N
4548,35817554593,Everett,Putt,9517 Village Road,Los Angeles,CA,70049,USA,8/15/1959,S,$30K - $50K,M,2,0,Partial High School,11/03/1993,Bronze,Skilled Manual,Y
4549,35820435285,Jay,Belinge,5886 Buchanan Rd,Richmond,BC,19722,Canada,11/22/1938,M,$30K - $50K,F,1,1,High School Degree,04/03/1991,Bronze,Skilled Manual,N
4550,35822398662,Helen,Bland,546 Leonard Ct,Newton,BC,21006,Canada,7/13/1974,S,$50K - $70K,M,3,0,Bachelors Degree,05/12/1991,Bronze,Professional,N
4551,35837692618,Samuel,Nix,7168 Belmont,Coronado,CA,90797,USA,4/18/1955,S,$50K - $70K,F,3,0,Bachelors Degree,06/08/1994,Bronze,Professional,N
4552,35843185782,Thomas,Duran,2082 St. Catherines Court,Tacoma,WA,75993,USA,1/27/1933,M,$10K - $30K,M,2,2,Partial High School,7/18/1991,Normal,Skilled Manual,Y
4553,35853683948,Harold,Spence,1614 Green St,Everett,WA,12947,USA,06/06/1955,S,$10K - $30K,F,1,0,Partial High School,5/20/1993,Normal,Manual,Y
4554,35855797500,Frank,White,6781 San Jose Ave,Lemon Grove,CA,63304,USA,11/21/1926,M,$90K - $110K,F,5,2,Bachelors Degree,7/25/1992,Bronze,Management,Y
4555,35857406854,Helen,Peters,6567 Pinole Valley Rd,Beaverton,OR,65419,USA,06/03/1956,S,$30K - $50K,M,1,0,High School Degree,6/18/1991,Bronze,Skilled Manual,N
4556,35866354703,Andrew,Stronz,4645 Rossmor Parkway,Corvallis,OR,81937,USA,9/15/1946,S,$30K - $50K,M,2,0,Bachelors Degree,9/27/1990,Silver,Professional,N
4557,35876799225,Gerri,Young,7341 Mt. Washington Way,Walla Walla,WA,50214,USA,5/20/1940,M,$50K - $70K,M,5,2,Bachelors Degree,12/03/1993,Bronze,Management,N
4558,35881643300,Richard,Espinosa,5673 Arlington Circle,Burbank,CA,66022,USA,11/15/1928,M,$70K - $90K,F,3,3,Graduate Degree,11/14/1991,Silver,Professional,N
4559,35891336798,Thomas,Price,8623 Merced Circle,Vancouver,BC,85130,Canada,1/19/1925,M,$10K - $30K,F,2,2,Partial High School,06/02/1991,Normal,Manual,N
4560,35920186600,Glen,Payne,7208 Peach Place,Novato,CA,76802,USA,09/06/1926,M,$10K - $30K,F,2,2,Partial High School,2/22/1994,Normal,Manual,Y
4561,35922724000,Marlene,Welz,413 Miller Dr,Langley,BC,72802,Canada,07/10/1963,S,$30K - $50K,M,2,0,Partial High School,8/16/1992,Bronze,Manual,Y
4562,35933780100,Nina,Slaten,1909 N Jackson Way,Milwaukie,OR,93990,USA,12/02/1957,M,$30K - $50K,F,1,1,High School Degree,2/20/1992,Bronze,Manual,N
4563,35938436388,Amanda,Bird,8022 Camino Verde,Sedro Woolley,WA,59752,USA,8/26/1921,M,$90K - $110K,M,3,3,Bachelors Degree,2/17/1992,Golden,Professional,Y
4564,35939680933,Agnes,Pfanz,9772 Mountian View Drive,Olympia,WA,13625,USA,10/15/1932,S,$10K - $30K,M,4,0,Partial High School,11/09/1993,Normal,Skilled Manual,N
4565,35963590145,Carol,Smedley,6140 Scenic Drive,Richmond,CA,18255,USA,10/18/1943,M,$70K - $90K,F,3,3,Bachelors Degree,11/06/1993,Golden,Professional,Y
4566,35972323400,Pauline,Doerr,800 Templle Drive,Oregon City,OR,37289,USA,02/07/1941,M,$30K - $50K,M,1,0,High School Degree,3/15/1992,Silver,Skilled Manual,Y
4567,35978481769,Denise,Tracy,7422 Roseann Drive,Yakima,WA,34373,USA,9/22/1936,M,$50K - $70K,M,5,1,High School Degree,12/08/1992,Bronze,Skilled Manual,Y
4568,35983229300,Margaret,Hayntin,4991 Lindenwood Drive,Torrance,CA,19569,USA,6/13/1958,S,$130K - $150K,F,2,0,Bachelors Degree,4/13/1991,Bronze,Professional,Y
4569,35986898541,Barbara,Hagen,1868 Alexander Pl,Palo Alto,CA,55522,USA,8/16/1942,S,$10K - $30K,F,2,0,Partial High School,09/11/1991,Normal,Manual,Y
4570,35994730600,Florence,Benson,9691 Ironwood Way,Sedro Woolley,WA,68802,USA,01/12/1957,M,$110K - $130K,F,5,5,High School Degree,10/25/1992,Golden,Management,Y
4571,35994886159,David,Bernahola,9477 Gladstone Drive,Camacho,Zacatecas,89942,Mexico,3/19/1949,M,$30K - $50K,F,5,3,High School Degree,6/15/1993,Golden,Manual,Y
4572,36004338264,Charlotte,Reed,7555 Hillview Dr,Tlaxiaco,Oaxaca,98220,Mexico,2/28/1971,S,$10K - $30K,M,4,0,Partial High School,08/06/1991,Normal,Skilled Manual,N
4573,36004890800,John,Carlozzi,7595 York Dr,Long Beach,CA,66497,USA,06/03/1927,S,$50K - $70K,M,5,0,Bachelors Degree,5/22/1991,Bronze,Management,N
4574,36010416200,Margaret,Head,5927 Rainbow Dr,Burnaby,BC,49177,Canada,9/23/1947,M,$90K - $110K,M,3,0,Graduate Degree,4/14/1991,Bronze,Professional,Y
4575,36014010310,Sharlene,Wilson,8877 Weatherly Drive,Renton,WA,56323,USA,6/23/1976,M,$70K - $90K,M,4,2,Bachelors Degree,10/27/1992,Bronze,Professional,Y
4576,36017057299,Olga,York,4021 Raymond Dr,Mexico City,Mexico,77872,Mexico,3/18/1951,S,$70K - $90K,M,1,0,Bachelors Degree,2/17/1993,Bronze,Management,N
4577,36028193800,George,Argenal,7225 Newell Ave.,San Jose,CA,77472,USA,8/20/1950,M,$30K - $50K,F,0,0,Partial College,4/21/1993,Bronze,Skilled Manual,N
4578,36029003858,Angela,Jackson,8720 Orth Larwin Ave,San Jose,CA,65183,USA,09/09/1976,S,$30K - $50K,F,2,0,High School Degree,09/07/1991,Bronze,Skilled Manual,N
4579,36036197543,Mary,Smith,2179 Coggins Drive,Hidalgo,Zacatecas,46522,Mexico,5/14/1914,M,$50K - $70K,F,2,1,High School Degree,4/28/1993,Bronze,Skilled Manual,Y
4580,36038354000,Debra,Reed,6584 Oak Leaf Ct,Ladner,BC,83816,Canada,3/28/1957,S,$110K - $130K,F,3,0,Partial High School,10/17/1992,Bronze,Professional,Y
4581,36039099700,Mark,Abbud,2953 St. Francis Drive,Concord,CA,88446,USA,03/12/1942,M,$30K - $50K,F,1,0,Partial College,07/11/1993,Bronze,Management,Y
4582,36044174432,Michelle,Wills,4956 Vista Del Diablo,Arcadia,CA,84812,USA,2/25/1972,S,$150K +,M,2,0,Bachelors Degree,7/17/1994,Silver,Professional,N
4583,36049705100,Petrina,Steeley,4234 Second Avenue,Lebanon,OR,78273,USA,4/24/1947,M,$30K - $50K,F,5,4,Partial College,4/19/1993,Golden,Manual,N
4584,36056276559,Steven,Bushon,9147 Meadowlard Court,Oregon City,OR,63468,USA,8/13/1931,M,$130K - $150K,F,1,1,Graduate Degree,8/23/1994,Bronze,Professional,Y
4585,36064468026,David,Barnemam,8679 Balboa Court,San Gabriel,CA,99421,USA,9/24/1959,M,$30K - $50K,M,3,3,Partial College,10/19/1991,Golden,Clerical,N
4586,36065589189,Chris,Kline,3847 Larch Ct,Westminster,BC,50779,Canada,07/06/1924,S,$10K - $30K,M,3,0,Partial High School,3/28/1990,Normal,Manual,Y
4587,36070594191,John,Baber,3634 Heather Pl,Mill Valley,CA,52894,USA,06/10/1948,M,$10K - $30K,F,5,1,Partial High School,9/26/1994,Normal,Manual,Y
4588,36073169112,Dianna,Brown,1711 La Mar Ct,Palo Alto,CA,69413,USA,4/27/1944,M,$30K - $50K,F,4,1,High School Degree,8/14/1993,Bronze,Manual,Y
4589,36077192400,Joy,McCormick,1752 Amaryl Drive,Lebanon,OR,37689,USA,07/11/1944,S,$10K - $30K,F,3,0,Partial High School,04/11/1992,Bronze,Skilled Manual,N
4590,36078807115,Doris,Pietsch,2739 Sandy Road,Mill Valley,CA,93077,USA,7/28/1926,M,$50K - $70K,F,5,5,Bachelors Degree,10/16/1992,Golden,Professional,Y
4591,36081146001,Bethany,Bermudez,3033 F St.,Redmond,WA,27515,USA,12/25/1917,M,$10K - $30K,M,4,4,Bachelors Degree,03/11/1991,Normal,Professional,Y
4592,36083152294,Barbara,Lipscomb,4275 Gumwood Dr,Merida,Yucatan,21158,Mexico,5/18/1924,M,$110K - $130K,M,1,0,Bachelors Degree,4/25/1994,Bronze,Professional,N
4593,36091021895,Ralph,Moore,7479 Dublin,Anacortes,WA,93464,USA,7/16/1955,M,$50K - $70K,M,3,2,Bachelors Degree,5/25/1993,Bronze,Management,Y
4594,36099427938,Donna,Klein,8974 F Mt Hood Circle,Bellingham,WA,84682,USA,7/14/1955,M,$30K - $50K,F,5,5,Partial College,07/07/1993,Bronze,Clerical,Y
4595,36111530065,Mary Lou,Ballard,5089 Mt. Palomar Pl,Milwaukie,OR,46937,USA,10/16/1925,S,$30K - $50K,F,5,0,Partial High School,10/26/1993,Bronze,Manual,N
4596,36115767955,Virginia,Beerbaum,6838 El Rancho Drive,Tixapan,DF,99809,Mexico,5/27/1930,S,$70K - $90K,F,3,0,Graduate Degree,01/12/1994,Bronze,Management,N
4597,36118090748,Willadean,Deaton,3207 Linton Terr,Olympia,WA,31732,USA,01/09/1947,S,$50K - $70K,F,2,0,High School Degree,11/28/1992,Bronze,Skilled Manual,N
4598,36119378209,Samuel,Tatarowicz,7865 Mt. Diablo St,Richmond,BC,50766,Canada,8/19/1939,M,$30K - $50K,F,2,1,High School Degree,10/15/1991,Silver,Manual,Y
4599,36131657361,Lillian,Smith,4488 Kirkwood Drive,Los Angeles,CA,21558,USA,08/11/1961,S,$30K - $50K,M,3,0,High School Degree,4/14/1992,Bronze,Skilled Manual,N
